Year,State,conf,count
2009,California,RSS,1
2009,California,RTAS,4
2009,California,SC,10
2009,California,SenSys,4
2009,California,SIGCOMM,5
2009,California,SIGGRAPH,12
2009,California,SIGGRAPH-Asia,12
2009,California,SIGMETRICS,4
2009,California,SIGMOD,5
2009,California,SODA,12
2009,California,SOSP,6
2009,California,STOC,12
2009,California,UbiComp,6
2009,California,UIST,1
2009,California,USENIX-ATC,3
2009,California,USENIX-Sec,7
2009,California,VIS,4
2009,California,VLDB,12
2009,California,VR,1
2009,California,WINE,3
2009,California,WWW,3
2009,Colorado,ASE,1
2009,Colorado,CAV,2
2009,Colorado,CHI,2
2009,Colorado,CVPR,3
2009,Colorado,EMNLP,1
2009,Colorado,EMSOFT,1
2009,Colorado,ICCV,1
2009,Colorado,ICRA,2
2009,Colorado,IROS,3
2009,Colorado,MobiSys,1
2009,Colorado,NIPS,1
2009,Colorado,OOPSLA,1
2009,Colorado,PLDI,1
2009,Colorado,RTSS,1
2009,Colorado,SC,1
2009,Colorado,SIGCOMM,1
2009,Colorado,UbiComp,3
2009,Colorado,UIST,2
2009,Colorado,USENIX-ATC,1
2009,Colorado,WWW,1
2009,Connecticut,CVPR,1
2009,Connecticut,DAC,1
2009,Connecticut,EMNLP,1
2009,Connecticut,FAST,1
2009,Connecticut,ICCAD,1
2009,Connecticut,ICCV,1
2009,Connecticut,ICML,2
2009,Connecticut,IMC,1
2009,Connecticut,NAACL,1
2009,Connecticut,NIPS,1
2009,Connecticut,RTAS,1
2009,Connecticut,RTSS,1
2009,Connecticut,SIGIR,1
2009,Connecticut,SIGMETRICS,1
2009,Connecticut,SODA,2
2009,Connecticut,STOC,1
2009,Connecticut,VLDB,1
2009,Delaware,CVPR,2
2009,Delaware,ICCV,2
2009,Delaware,ICS,2
2009,Delaware,ICSE,1
2009,Delaware,IROS,1
2009,Delaware,SIGIR,1
2009,District of Columbia,ACL,2
2009,District of Columbia,CCS,1
2009,District of Columbia,EuroCrypt,1
2009,District of Columbia,NIPS,1
2009,District of Columbia,SIGMOD,1
2009,District of Columbia,SODA,1
2009,District of Columbia,STOC,1
2009,District of Columbia,USENIX-ATC,1
2009,Florida,CCS,3
2009,Florida,CHI,1
2009,Florida,CVPR,3
2009,Florida,DAC,1
2009,Florida,EuroCrypt,1
2009,Florida,HPCA,1
2009,Florida,ICCV,2
2009,Florida,ICML,1
2009,Florida,ICRA,1
2009,Florida,ICS,1
2009,Florida,IEEE-S&P,1
2009,Florida,ISMB,1
2009,Florida,KDD,1
2009,Florida,MICRO,1
2009,Florida,NAACL,1
2009,Florida,NIPS,1
2009,Florida,RSS,1
2009,Florida,SIGGRAPH,1
2009,Florida,VLDB,1
2009,Florida,VR,1
2009,Georgia,CCS,1
2009,Georgia,CHI,6
2009,Georgia,CVPR,2
2009,Georgia,EMNLP,1
2009,Georgia,EuroCrypt,1
2009,Georgia,ICCV,3
2009,Georgia,ICML,2
2009,Georgia,ICRA,1
2009,Georgia,ICS,2
2009,Georgia,ICSE,1
2009,Georgia,IEEE-S&P,1
2009,Georgia,IJCAI,1
2009,Georgia,IMC,2
2009,Georgia,IROS,3
2009,Georgia,ISCA,1
2009,Georgia,ISMB,1
2009,Georgia,ISSTA,1
2009,Georgia,KDD,2
2009,Georgia,MICRO,1
2009,Georgia,NAACL,1
2009,Georgia,NDSS,1
2009,Georgia,NIPS,4
2009,Georgia,SC,3
2009,Georgia,SIGGRAPH,2
2009,Georgia,SIGIR,1
2009,Georgia,SODA,3
2009,Georgia,STOC,1
2009,Georgia,UbiComp,2
2009,Georgia,USENIX-Sec,2
2009,Georgia,VIS,2
2009,Georgia,VLDB,2
2009,Georgia,WWW,3
2009,Hawaii,VLDB,1
2009,Idaho,FSE,1
2009,Illinois,ASE,5
2009,Illinois,ASPLOS,4
2009,Illinois,CAV,1
2009,Illinois,CCS,1
2009,Illinois,CHI,4
2009,Illinois,CRYPTO,1
2009,Illinois,CVPR,3
2009,Illinois,DAC,5
2009,Illinois,EC,3
2009,Illinois,EMNLP,4
2009,Illinois,EMSOFT,2
2009,Illinois,EuroCrypt,1
2009,Illinois,EuroSys,1
2009,Illinois,FOCS,2
2009,Illinois,FSE,1
2009,Illinois,HPCA,4
2009,Illinois,HPDC,1
2009,Illinois,ICCAD,4
2009,Illinois,ICCV,2
2009,Illinois,ICFP,2
2009,Illinois,ICML,2
2009,Illinois,ICRA,4
2009,Illinois,ICS,1
2009,Illinois,ICSE,3
2009,Illinois,IEEE-S&P,1
2009,Illinois,IJCAI,4
2009,Illinois,IMC,1
2009,Illinois,IROS,5
2009,Illinois,ISCA,6
2009,Illinois,ISSTA,2
2009,Illinois,KDD,3
2009,Illinois,MICRO,6
2009,Illinois,MobiCom,1
2009,Illinois,MobiSys,1
2009,Illinois,NAACL,1
2009,Illinois,NDSS,1
2009,Illinois,NIPS,7
2009,Illinois,OOPSLA,3
2009,Illinois,PLDI,3
2009,Illinois,RECOMB,2
2009,Illinois,RTAS,2
2009,Illinois,RTSS,5
2009,Illinois,SC,2
2009,Illinois,SenSys,2
2009,Illinois,SIGCOMM,1
2009,Illinois,SIGIR,1
2009,Illinois,SIGMOD,1
2009,Illinois,SODA,4
2009,Illinois,SOSP,1
2009,Illinois,STOC,6
2009,Illinois,USENIX-Sec,1
2009,Illinois,VIS,1
2009,Illinois,VLDB,4
2009,Illinois,WWW,2
2009,Indiana,ACL,1
2009,Indiana,CCS,2
2009,Indiana,CHI,3
2009,Indiana,DAC,1
2009,Indiana,EMNLP,1
2009,Indiana,EuroSys,1
2009,Indiana,FOCS,2
2009,Indiana,FSE,1
2009,Indiana,HPDC,2
2009,Indiana,ICCAD,1
2009,Indiana,ICCV,3
2009,Indiana,ICFP,4
2009,Indiana,ICS,1
2009,Indiana,IJCAI,2
2009,Indiana,IMC,1
2009,Indiana,ISMB,1
2009,Indiana,ISSTA,1
2009,Indiana,KDD,3
2009,Indiana,MobiCom,1
2009,Indiana,MobiSys,1
2009,Indiana,NAACL,2
2009,Indiana,NDSS,1
2009,Indiana,NIPS,2
2009,Indiana,NSDI,1
2009,Indiana,PLDI,1
2009,Indiana,POPL,2
2009,Indiana,RTAS,2
2009,Indiana,SC,5
2009,Indiana,SenSys,1
2009,Indiana,SIGCOMM,1
2009,Indiana,SIGGRAPH-Asia,2
2009,Indiana,SIGMETRICS,2
2009,Indiana,SODA,4
2009,Indiana,USENIX-Sec,1
2009,Indiana,VLDB,4
2009,Indiana,WINE,1
2009,Indiana,WWW,1
2009,Iowa,CCS,1
2009,Iowa,FOCS,1
2009,Iowa,FSE,2
2009,Iowa,ICRA,1
2009,Iowa,IJCAI,1
2009,Iowa,KDD,1
2009,Iowa,VR,1
2009,Kansas,ASPLOS,1
2009,Kansas,CVPR,1
2009,Kansas,FSE,1
2009,Kansas,ICCV,2
2009,Kansas,RTSS,1
2009,Kansas,SIGCOMM,1
2009,Kansas,SIGGRAPH,1
2009,Maryland,ACL,3
2009,Maryland,ASE,1
2009,Maryland,CAV,1
2009,Maryland,CCS,1
2009,Maryland,CRYPTO,2
2009,Maryland,CVPR,3
2009,Maryland,EC,1
2009,Maryland,EMNLP,3
2009,Maryland,EuroCrypt,1
2009,Maryland,FAST,1
2009,Maryland,FOCS,2
2009,Maryland,ICCV,4
2009,Maryland,ICFP,1
2009,Maryland,ICML,1
2009,Maryland,ICRA,4
2009,Maryland,IJCAI,5
2009,Maryland,IMC,2
2009,Maryland,IROS,1
2009,Maryland,ISMB,1
2009,Maryland,ISSTA,1
2009,Maryland,KDD,1
2009,Maryland,MobiSys,1
2009,Maryland,NAACL,2
2009,Maryland,NIPS,6
2009,Maryland,NSDI,3
2009,Maryland,OOPSLA,1
2009,Maryland,PLDI,1
2009,Maryland,RECOMB,2
2009,Maryland,SIGCOMM,3
2009,Maryland,SIGMOD,3
2009,Maryland,SODA,2
2009,Maryland,UbiComp,1
2009,Maryland,VIS,2
2009,Maryland,VLDB,3
2009,Maryland,WINE,1
2009,Maryland,WWW,1
2009,Massachusetts,ACL,2
2009,Massachusetts,ASE,1
2009,Massachusetts,ASPLOS,1
2009,Massachusetts,CAV,1
2009,Massachusetts,CCS,3
2009,Massachusetts,CHI,4
2009,Massachusetts,CRYPTO,4
2009,Massachusetts,CVPR,10
2009,Massachusetts,DAC,3
2009,Massachusetts,EC,2
2009,Massachusetts,EMNLP,3
2009,Massachusetts,EuroCrypt,1
2009,Massachusetts,EuroSys,3
2009,Massachusetts,FOCS,9
2009,Massachusetts,FSE,2
2009,Massachusetts,HPCA,2
2009,Massachusetts,ICCAD,4
2009,Massachusetts,ICCV,14
2009,Massachusetts,ICFP,3
2009,Massachusetts,ICML,5
2009,Massachusetts,ICRA,7
2009,Massachusetts,ICSE,2
2009,Massachusetts,IEEE-S&P,1
2009,Massachusetts,IJCAI,7
2009,Massachusetts,IMC,1
2009,Massachusetts,IROS,5
2009,Massachusetts,ISCA,2
2009,Massachusetts,ISMB,1
2009,Massachusetts,KDD,4
2009,Massachusetts,LICS,2
2009,Massachusetts,MICRO,1
2009,Massachusetts,MobiCom,4
2009,Massachusetts,MobiSys,1
2009,Massachusetts,NAACL,4
2009,Massachusetts,NDSS,2
2009,Massachusetts,NIPS,11
2009,Massachusetts,NSDI,7
2009,Massachusetts,OOPSLA,3
2009,Massachusetts,PLDI,4
2009,Massachusetts,POPL,1
2009,Massachusetts,RECOMB,6
2009,Massachusetts,RSS,1
2009,Massachusetts,RTSS,2
2009,Massachusetts,SC,1
2009,Massachusetts,SenSys,3
2009,Massachusetts,SIGCOMM,4
2009,Massachusetts,SIGGRAPH,5
2009,Massachusetts,SIGGRAPH-Asia,4
2009,Massachusetts,SIGIR,1
2009,Massachusetts,SIGMETRICS,2
2009,Massachusetts,SIGMOD,5
2009,Massachusetts,SODA,7
2009,Massachusetts,SOSP,6
2009,Massachusetts,STOC,8
2009,Massachusetts,UbiComp,2
2009,Massachusetts,UIST,2
2009,Massachusetts,USENIX-ATC,4
2009,Massachusetts,USENIX-Sec,4
2009,Massachusetts,VIS,2
2009,Massachusetts,VLDB,9
2009,Massachusetts,WINE,2
2009,Massachusetts,WWW,5
2009,Michigan,ASPLOS,1
2009,Michigan,CCS,1
2009,Michigan,CHI,1
2009,Michigan,CRYPTO,1
2009,Michigan,CVPR,3
2009,Michigan,DAC,4
2009,Michigan,EMNLP,1
2009,Michigan,EuroSys,1
2009,Michigan,HPCA,4
2009,Michigan,ICCAD,2
2009,Michigan,ICCV,2
2009,Michigan,ICML,1
2009,Michigan,ICRA,2
2009,Michigan,ICSE,1
2009,Michigan,IEEE-S&P,2
2009,Michigan,IJCAI,4
2009,Michigan,IMC,3
2009,Michigan,IROS,3
2009,Michigan,ISCA,4
2009,Michigan,KDD,3
2009,Michigan,MICRO,5
2009,Michigan,MobiCom,2
2009,Michigan,NAACL,2
2009,Michigan,NDSS,1
2009,Michigan,NIPS,1
2009,Michigan,NSDI,3
2009,Michigan,PLDI,3
2009,Michigan,POPL,2
2009,Michigan,RTAS,1
2009,Michigan,RTSS,2
2009,Michigan,SC,1
2009,Michigan,SenSys,2
2009,Michigan,SIGGRAPH,1
2009,Michigan,SIGIR,1
2009,Michigan,SIGMETRICS,2
2009,Michigan,SIGMOD,1
2009,Michigan,SODA,2
2009,Michigan,SOSP,1
2009,Michigan,STOC,1
2009,Michigan,USENIX-ATC,3
2009,Michigan,USENIX-Sec,2
2009,Michigan,VLDB,4
2009,Minnesota,CCS,1
2009,Minnesota,CHI,2
2009,Minnesota,CVPR,1
2009,Minnesota,ICRA,3
2009,Minnesota,IROS,4
2009,Minnesota,ISCA,1
2009,Minnesota,ISSTA,1
2009,Minnesota,KDD,1
2009,Minnesota,MICRO,1
2009,Minnesota,MobiCom,1
2009,Minnesota,MobiSys,2
2009,Minnesota,PLDI,1
2009,Minnesota,RSS,2
2009,Minnesota,RTSS,1
2009,Minnesota,SenSys,1
2009,Minnesota,SIGGRAPH-Asia,1
2009,Minnesota,SIGMETRICS,1
2009,Minnesota,VIS,1
2009,Minnesota,VLDB,1
2009,Missouri,ICML,1
2009,Missouri,IJCAI,2
2009,Missouri,IROS,1
2009,Missouri,KDD,2
2009,Missouri,RTAS,3
2009,Missouri,RTSS,1
2009,Missouri,SIGGRAPH-Asia,1
2009,Missouri,SODA,1
2009,Nebraska,FSE,2
2009,Nebraska,ICSE,1
2009,Nebraska,ISSTA,1
2009,Nebraska,RTSS,2
2009,Nevada,ICRA,1
2009,Nevada,IROS,1
2009,New Hampshire,CVPR,1
2009,New Hampshire,FOCS,1
2009,New Hampshire,ICCV,1
2009,New Hampshire,ICML,1
2009,New Hampshire,MobiSys,1
2009,New Hampshire,RECOMB,1
2009,New Hampshire,SODA,1
2009,New Jersey,CAV,1
2009,New Jersey,CCS,1
2009,New Jersey,CRYPTO,3
2009,New Jersey,CVPR,2
2009,New Jersey,EMSOFT,1
2009,New Jersey,FOCS,4
2009,New Jersey,FSE,1
2009,New Jersey,HPCA,2
2009,New Jersey,ICCV,3
2009,New Jersey,ICML,5
2009,New Jersey,IEEE-S&P,3
2009,New Jersey,IJCAI,1
2009,New Jersey,IMC,2
2009,New Jersey,IROS,2
2009,New Jersey,ISCA,2
2009,New Jersey,ISMB,2
2009,New Jersey,MICRO,1
2009,New Jersey,MobiSys,1
2009,New Jersey,NDSS,1
2009,New Jersey,NIPS,6
2009,New Jersey,NSDI,1
2009,New Jersey,PLDI,3
2009,New Jersey,RECOMB,1
2009,New Jersey,RTSS,1
2009,New Jersey,SC,1
2009,New Jersey,SenSys,1
2009,New Jersey,SIGCOMM,1
2009,New Jersey,SIGGRAPH,4
2009,New Jersey,SIGGRAPH-Asia,1
2009,New Jersey,SIGMETRICS,1
2009,New Jersey,SODA,5
2009,New Jersey,STOC,3
2009,New Jersey,USENIX-ATC,1
2009,New Jersey,USENIX-Sec,1
2009,New Jersey,VLDB,1
2009,New Jersey,WINE,1
2009,New Jersey,WWW,2
2009,New Mexico,IJCAI,1
2009,New York,ACL,5
2009,New York,ASPLOS,2
2009,New York,CAV,1
2009,New York,CCS,7
2009,New York,CHI,4
2009,New York,CRYPTO,3
2009,New York,CVPR,12
2009,New York,DAC,3
2009,New York,EC,2
2009,New York,EMNLP,5
2009,New York,EMSOFT,2
2009,New York,EuroCrypt,4
2009,New York,EuroSys,2
2009,New York,FAST,4
2009,New York,FOCS,4
2009,New York,HPCA,1
2009,New York,HPDC,1
2009,New York,ICCAD,1
2009,New York,ICCV,12
2009,New York,ICFP,2
2009,New York,ICML,10
2009,New York,ICRA,8
2009,New York,ICS,1
2009,New York,IEEE-S&P,1
2009,New York,IJCAI,8
2009,New York,IMC,3
2009,New York,IROS,5
2009,New York,ISCA,4
2009,New York,ISMB,1
2009,New York,ISSTA,1
2009,New York,KDD,8
2009,New York,MobiCom,4
2009,New York,MobiSys,4
2009,New York,NAACL,3
2009,New York,NDSS,6
2009,New York,NIPS,8
2009,New York,NSDI,6
2009,New York,PLDI,1
2009,New York,POPL,3
2009,New York,RSS,1
2009,New York,RTSS,2
2009,New York,SC,2
2009,New York,SenSys,2
2009,New York,SIGCOMM,2
2009,New York,SIGGRAPH,7
2009,New York,SIGGRAPH-Asia,5
2009,New York,SIGIR,1
2009,New York,SIGMETRICS,3
2009,New York,SODA,6
2009,New York,SOSP,3
2009,New York,STOC,10
2009,New York,UbiComp,2
2009,New York,UIST,1
2009,New York,USENIX-ATC,2
2009,New York,USENIX-Sec,3
2009,New York,VIS,4
2009,New York,VLDB,3
2009,New York,VR,1
2009,New York,WINE,3
2009,New York,WWW,12
2009,North Carolina,ASE,1
2009,North Carolina,ASPLOS,1
2009,North Carolina,CCS,6
2009,North Carolina,CHI,1
2009,North Carolina,CVPR,2
2009,North Carolina,EC,1
2009,North Carolina,EMSOFT,1
2009,North Carolina,FAST,1
2009,North Carolina,HPDC,2
2009,North Carolina,ICCV,2
2009,North Carolina,ICML,1
2009,North Carolina,ICRA,3
2009,North Carolina,ICS,1
2009,North Carolina,ICSE,3
2009,North Carolina,IJCAI,2
2009,North Carolina,IROS,3
2009,North Carolina,ISMB,1
2009,North Carolina,MobiCom,1
2009,North Carolina,NAACL,1
2009,North Carolina,NDSS,2
2009,North Carolina,PLDI,1
2009,North Carolina,RSS,4
2009,North Carolina,RTAS,1
2009,North Carolina,RTSS,1
2009,North Carolina,SIGCOMM,1
2009,North Carolina,SIGGRAPH,1
2009,North Carolina,SIGGRAPH-Asia,1
2009,North Carolina,SODA,3
2009,North Carolina,SOSP,1
2009,North Carolina,VLDB,2
2009,North Carolina,VR,3
2009,North Carolina,WINE,1
2009,North Carolina,WWW,1
2009,Ohio,ACL,1
2009,Ohio,ASPLOS,1
2009,Ohio,CCS,1
2009,Ohio,EuroSys,1
2009,Ohio,HPDC,1
2009,Ohio,ICCV,1
2009,Ohio,ICS,2
2009,Ohio,KDD,1
2009,Ohio,NIPS,1
2009,Ohio,PLDI,2
2009,Ohio,SC,4
2009,Ohio,SIGGRAPH,1
2009,Ohio,SIGMETRICS,3
2009,Ohio,SODA,3
2009,Ohio,SOSP,1
2009,Ohio,VIS,1
2009,Ohio,VLDB,1
2009,Ohio,WWW,1
2009,Oregon,ASE,1
2009,Oregon,CHI,1
2009,Oregon,CVPR,3
2009,Oregon,ICCV,1
2009,Oregon,ICML,1
2009,Oregon,ICS,1
2009,Oregon,ICSE,2
2009,Oregon,IJCAI,2
2009,Oregon,ISCA,1
2009,Oregon,KDD,1
2009,Oregon,OOPSLA,1
2009,Oregon,SC,1
2009,Oregon,STOC,1
2009,Pennsylvania,ACL,8
2009,Pennsylvania,ASE,1
2009,Pennsylvania,ASPLOS,3
2009,Pennsylvania,CAV,2
2009,Pennsylvania,CCS,9
2009,Pennsylvania,CHI,19
2009,Pennsylvania,CRYPTO,2
2009,Pennsylvania,CVPR,13
2009,Pennsylvania,DAC,3
2009,Pennsylvania,EC,4
2009,Pennsylvania,EMNLP,7
2009,Pennsylvania,EMSOFT,1
2009,Pennsylvania,EuroCrypt,1
2009,Pennsylvania,EuroSys,3
2009,Pennsylvania,FAST,2
2009,Pennsylvania,FOCS,5
2009,Pennsylvania,HPCA,4
2009,Pennsylvania,ICCV,8
2009,Pennsylvania,ICFP,1
2009,Pennsylvania,ICML,6
2009,Pennsylvania,ICRA,10
2009,Pennsylvania,ICS,2
2009,Pennsylvania,ICSE,4
2009,Pennsylvania,IEEE-S&P,5
2009,Pennsylvania,IJCAI,7
2009,Pennsylvania,IMC,1
2009,Pennsylvania,IROS,12
2009,Pennsylvania,ISCA,1
2009,Pennsylvania,ISMB,3
2009,Pennsylvania,KDD,8
2009,Pennsylvania,LICS,1
2009,Pennsylvania,MICRO,7
2009,Pennsylvania,MobiCom,1
2009,Pennsylvania,MobiSys,4
2009,Pennsylvania,NAACL,3
2009,Pennsylvania,NDSS,1
2009,Pennsylvania,NIPS,9
2009,Pennsylvania,NSDI,4
2009,Pennsylvania,OOPSLA,1
2009,Pennsylvania,PLDI,3
2009,Pennsylvania,POPL,1
2009,Pennsylvania,RECOMB,4
2009,Pennsylvania,RSS,5
2009,Pennsylvania,RTAS,4
2009,Pennsylvania,RTSS,5
2009,Pennsylvania,SC,4
2009,Pennsylvania,SenSys,1
2009,Pennsylvania,SIGCOMM,7
2009,Pennsylvania,SIGGRAPH,2
2009,Pennsylvania,SIGGRAPH-Asia,4
2009,Pennsylvania,SIGIR,2
2009,Pennsylvania,SIGMETRICS,1
2009,Pennsylvania,SIGMOD,5
2009,Pennsylvania,SODA,9
2009,Pennsylvania,SOSP,1
2009,Pennsylvania,STOC,4
2009,Pennsylvania,UbiComp,3
2009,Pennsylvania,UIST,2
2009,Pennsylvania,USENIX-ATC,3
2009,Pennsylvania,USENIX-Sec,1
2009,Pennsylvania,VLDB,3
2009,Pennsylvania,WINE,2
2009,Pennsylvania,WWW,4
2009,Rhode Island,CCS,1
2009,Rhode Island,CRYPTO,1
2009,Rhode Island,CVPR,1
2009,Rhode Island,EC,1
2009,Rhode Island,ICFP,1
2009,Rhode Island,ICSE,1
2009,Rhode Island,IJCAI,1
2009,Rhode Island,IMC,1
2009,Rhode Island,NAACL,1
2009,Rhode Island,NIPS,1
2009,Rhode Island,NSDI,1
2009,Rhode Island,OOPSLA,1
2009,Rhode Island,SenSys,1
2009,Rhode Island,SIGMOD,1
2009,Rhode Island,SODA,2
2009,Rhode Island,VIS,2
2009,Rhode Island,VLDB,2
2009,Rhode Island,WWW,1
2009,South Carolina,CVPR,2
2009,South Carolina,ICCV,2
2009,South Carolina,ICRA,3
2009,South Carolina,MobiCom,1
2009,South Carolina,SIGGRAPH,1
2009,South Carolina,VR,1
2009,South Florida,CCS,1
2009,South Florida,CVPR,1
2009,South Florida,ICCV,1
2009,South Florida,SIGGRAPH-Asia,1
2009,Tennessee,ACL,1
2009,Tennessee,CVPR,2
2009,Tennessee,EMSOFT,2
2009,Tennessee,FAST,1
2009,Tennessee,ICRA,2
2009,Tennessee,ICSE,1
2009,Tennessee,IJCAI,1
2009,Tennessee,IROS,1
2009,Tennessee,RTAS,2
2009,Tennessee,SC,2
2009,Tennessee,WINE,1
2009,Texas,CHI,2
2009,Texas,CVPR,1
2009,Texas,DAC,2
2009,Texas,FSE,1
2009,Texas,ICCV,1
2009,Texas,ICRA,2
2009,Texas,IJCAI,1
2009,Texas,IROS,4
2009,Texas,KDD,1
2009,Texas,LICS,1
2009,Texas,MobiSys,1
2009,Texas,NAACL,1
2009,Texas,OOPSLA,1
2009,Texas,PLDI,1
2009,Texas,RTAS,1
2009,Texas,SC,1
2009,Texas,SenSys,2
2009,Texas,SIGGRAPH,2
2009,Texas,SIGGRAPH-Asia,2
2009,Texas,SOSP,1
2009,Texas,USENIX-Sec,1
2009,Texas,VLDB,1
2009,Texas,VR,1
2009,Utah,ACL,1
2009,Utah,ASPLOS,1
2009,Utah,CAV,1
2009,Utah,CVPR,3
2009,Utah,EMNLP,1
2009,Utah,HPCA,1
2009,Utah,HPDC,1
2009,Utah,ICCV,3
2009,Utah,ICFP,1
2009,Utah,IJCAI,2
2009,Utah,IROS,3
2009,Utah,MobiCom,1
2009,Utah,NAACL,1
2009,Utah,RSS,1
2009,Utah,SC,1
2009,Utah,SIGGRAPH-Asia,1
2009,Utah,SIGMOD,1
2009,Utah,SOSP,1
2009,Utah,UbiComp,2
2009,Utah,USENIX-ATC,1
2009,Utah,VIS,5
2009,Utah,VR,1
2009,Utah,WWW,1
2009,Virginia,ASPLOS,1
2009,Virginia,CHI,1
2009,Virginia,CRYPTO,1
2009,Virginia,CVPR,1
2009,Virginia,ICCAD,1
2009,Virginia,ICRA,1
2009,Virginia,ICS,5
2009,Virginia,ICSE,1
2009,Virginia,IJCAI,1
2009,Virginia,IROS,2
2009,Virginia,KDD,4
2009,Virginia,MICRO,2
2009,Virginia,NIPS,1
2009,Virginia,OOPSLA,1
2009,Virginia,RSS,2
2009,Virginia,RTAS,1
2009,Virginia,RTSS,3
2009,Virginia,SC,2
2009,Virginia,SenSys,1
2009,Virginia,SIGGRAPH,2
2009,Virginia,SIGGRAPH-Asia,2
2009,Virginia,SIGMETRICS,1
2009,Virginia,UbiComp,1
2009,Virginia,VIS,2
2009,Washington,ACL,3
2009,Washington,ASPLOS,2
2009,Washington,CCS,1
2009,Washington,CHI,6
2009,Washington,CVPR,4
2009,Washington,EC,1
2009,Washington,EMNLP,3
2009,Washington,FOCS,3
2009,Washington,FSE,1
2009,Washington,ICCAD,1
2009,Washington,ICCV,3
2009,Washington,ICML,4
2009,Washington,ICRA,2
2009,Washington,ICSE,1
2009,Washington,IJCAI,5
2009,Washington,IMC,2
2009,Washington,IROS,2
2009,Washington,ISSTA,1
2009,Washington,KDD,2
2009,Washington,MICRO,1
2009,Washington,MobiSys,2
2009,Washington,NAACL,1
2009,Washington,NIPS,2
2009,Washington,NSDI,2
2009,Washington,PLDI,1
2009,Washington,POPL,1
2009,Washington,RSS,1
2009,Washington,SIGCOMM,1
2009,Washington,SIGGRAPH,1
2009,Washington,SIGGRAPH-Asia,1
2009,Washington,SOSP,2
2009,Washington,STOC,1
2009,Washington,UbiComp,6
2009,Washington,UIST,2
2009,Washington,USENIX-Sec,2
2009,Washington,VIS,2
2009,Washington,VLDB,2
2009,Wisconsin,ASPLOS,1
2009,Wisconsin,CVPR,3
2009,Wisconsin,DAC,1
2009,Wisconsin,EC,1
2009,Wisconsin,EuroSys,1
2009,Wisconsin,FAST,2
2009,Wisconsin,ICCAD,1
2009,Wisconsin,ICCV,1
2009,Wisconsin,ICML,3
2009,Wisconsin,ICSE,1
2009,Wisconsin,IJCAI,1
2009,Wisconsin,IMC,1
2009,Wisconsin,ISMB,1
2009,Wisconsin,MobiCom,1
2009,Wisconsin,NAACL,1
2009,Wisconsin,NIPS,3
2009,Wisconsin,NSDI,1
2009,Wisconsin,PLDI,3
2009,WiSConsin,SC,2
2009,Wisconsin,SIGCOMM,2
2009,Wisconsin,SIGGRAPH,2
2009,Wisconsin,SIGMETRICS,1
2009,Wisconsin,SIGMOD,1
2009,Wisconsin,SODA,1
2009,Wisconsin,SOSP,1
2009,Wisconsin,STOC,1
2009,Wisconsin,USENIX-ATC,3
2009,Wisconsin,VIS,1
2010,New Mexico,CHI,1
2010,New Mexico,KDD,1
2010,New Mexico,RTAS,1
2010,New Mexico,SenSys,1
2010,New Mexico,SIGMOD,1
2010,New Mexico,UbiComp,1
2010,New Mexico,USENIX-Sec,2
2010,Texas,AAAI,8
2010,Texas,ACL,2
2010,Texas,ASE,2
2010,Texas,CCS,1
2010,Texas,CVPR,3
2010,Texas,EC,1
2010,Texas,ECCV,2
2010,Texas,EMNLP,3
2010,Texas,EuroCrypt,1
2010,Texas,FOCS,2
2010,Texas,FSE,1
2010,Texas,ICML,4
2010,Texas,ICRA,2
2010,Texas,ICS,1
2010,Texas,ICSE,2
2010,Texas,IEEE-S&P,1
2010,Texas,IMC,1
2010,Texas,IROS,1
2010,Texas,ISSTA,1
2010,Texas,KDD,1
2010,Texas,MICRO,2
2010,Texas,MobiCom,2
2010,Texas,NAACL,2
2010,Texas,NDSS,4
2010,Texas,NIPS,4
2010,Texas,NSDI,1
2010,Texas,OOPSLA,4
2010,Texas,RTAS,2
2010,Texas,RTSS,1
2010,Texas,SC,2
2010,Texas,SIGCOMM,2
2010,Texas,SIGGRAPH,3
2010,Texas,SIGIR,1
2010,Texas,SIGMOD,1
2010,Texas,SODA,2
2010,Texas,STOC,3
2010,Texas,VLDB,2
2010,Texas,WWW,2
2010,Alabama,SIGMOD,1
2010,Arizona,AAAI,3
2010,Arizona,CVPR,1
2010,Arizona,ECCV,1
2010,Arizona,EMNLP,1
2010,Arizona,HPCA,1
2010,Arizona,HPDC,1
2010,Arizona,IEEE-S&P,1
2010,Arizona,IROS,1
2010,Arizona,KDD,1
2010,Arizona,SC,1
2010,California,AAAI,13
2010,California,ACL,5
2010,California,ASE,5
2010,California,ASPLOS,4
2010,California,CAV,2
2010,California,CCS,9
2010,California,CHI,18
2010,California,CRYPTO,7
2010,California,CVPR,16
2010,California,DAC,18
2010,California,EC,3
2010,California,ECCV,18
2010,California,EMNLP,6
2010,California,EMSOFT,1
2010,California,EuroCrypt,6
2010,California,EuroSys,7
2010,California,FAST,1
2010,California,FOCS,14
2010,California,FSE,8
2010,California,HPCA,2
2010,California,HPDC,1
2010,California,ICCAD,4
2010,California,ICML,11
2010,California,ICRA,10
2010,California,ICS,4
2010,California,ICSE,7
2010,California,IEEE-S&P,12
2010,California,IMC,2
2010,California,IROS,4
2010,California,ISCA,4
2010,California,ISSTA,1
2010,California,KDD,15
2010,California,MICRO,7
2010,California,MobiCom,6
2010,California,MobiSys,1
2010,California,NAACL,7
2010,California,NDSS,11
